scene_title,topic_title,word,meaning,part_of_speech,phonetic_us,phonetic_uk,difficulty,description,examples_json,sort_order
动词短语·IN/OVER/BACK 篇,IN/OVER/BACK 基础短语,call back,回电,phrase,/kɔːl bæk/,/kɔːl bæk/,L1,回复电话。,"[{""en"":""I'll call you back later."",""zh"":""我稍后给你回电话。""}]",2
动词短语·IN/OVER/BACK 篇,IN/OVER/BACK 基础短语,get back,回来,phrase,/ɡet bæk/,/ɡet bæk/,L1,返回某地。,"[{""en"":""I'll get back to you soon."",""zh"":""我很快回复你。""}]",3
动词短语·IN/OVER/BACK 篇,IN/OVER/BACK 基础短语,think over,仔细考虑,phrase,/θɪŋk ˈoʊvər/,/θɪŋk ˈəʊvə/,L2,认真思考后再做决定。,"[{""en"":""Let me think it over."",""zh"":""让我好好想想。""}]",4
动词短语·MAKE/TAKE/HAVE/DO,动词短语·MAKE/TAKE/HAVE/DO,make a decision,做决定,phrase,/meɪk ə dɪˈsɪʒən/,/meɪk ə dɪˈsɪʒən/,L2,做出决定。,"[{""en"":""I need to make a decision soon."",""zh"":""我需要尽快做决定。""}]",0
动词短语·MAKE/TAKE/HAVE/DO,动词短语·MAKE/TAKE/HAVE/DO,take care of,照顾,phrase,/teɪk ker əv/,/teɪk keər əv/,L2,照顾某人或处理某事。,"[{""en"":""She takes care of her brother."",""zh"":""她照顾她的弟弟。""}]",1
动词短语·MAKE/TAKE/HAVE/DO,动词短语·MAKE/TAKE/HAVE/DO,have a look,看一看,phrase,/hæv ə lʊk/,/hæv ə lʊk/,L1,快速看一下。,"[{""en"":""Have a look at this photo."",""zh"":""看看这张照片。""}]",2
动词短语·MAKE/TAKE/HAVE/DO,动词短语·MAKE/TAKE/HAVE/DO,do business,做生意,phrase,/duː ˈbɪznəs/,/duː ˈbɪznɪs/,L2,经商。,"[{""en"":""They do business with many countries."",""zh"":""他们和许多国家有生意往来。""}]",3
动词短语·GET/KEEP/SET/COME,动词短语·GET/KEEP/SET/COME,get ready,准备好,phrase,/ɡet ˈredi/,/ɡet ˈredi/,L1,做好准备。,"[{""en"":""Get ready for the trip."",""zh"":""为旅行做好准备。""}]",0
动词短语·GET/KEEP/SET/COME,动词短语·GET/KEEP/SET/COME,keep in touch,保持联系,phrase,/kiːp ɪn tʌtʃ/,/kiːp ɪn tʌtʃ/,L2,保持联系。,"[{""en"":""Keep in touch after you move."",""zh"":""你搬家后保持联系。""}]",1
动词短语·GET/KEEP/SET/COME,动词短语·GET/KEEP/SET/COME,come true,实现,phrase,/kʌm truː/,/kʌm truː/,L2,梦想实现。,"[{""en"":""Her dream came true."",""zh"":""她的梦想实现了。""}]",2
动词短语·GET/KEEP/SET/COME,动词短语·GET/KEEP/SET/COME,set up,建立,phrase,/set ʌp/,/set ʌp/,L2,建立/创办。,"[{""en"":""They set up a new company."",""zh"":""他们成立了一家新公司。""}]",3
"动词短语·介词固定搭配",介词固定搭配,interested in,感兴趣,phrase,/ˈɪntrəstɪd ɪn/,/ˈɪntrəstɪd ɪn/,L2,对...感兴趣。,"[{""en"":""I'm interested in learning Japanese."",""zh"":""我对学日语感兴趣。""}]",0
"动词短语·介词固定搭配",介词固定搭配,good at,擅长,phrase,/ɡʊd æt/,/ɡʊd æt/,L1,擅长。,"[{""en"":""She is good at playing piano."",""zh"":""她擅长弹钢琴。""}]",1
"动词短语·介词固定搭配",介词固定搭配,afraid of,害怕,phrase,/əˈfreɪd əv/,/əˈfreɪd əv/,L1,害怕。,"[{""en"":""I'm afraid of spiders."",""zh"":""我怕蜘蛛。""}]",2
"动词短语·介词固定搭配",介词固定搭配,depend on,取决于,phrase,/dɪˈpend ɑːn/,/dɪˈpend ɒn/,L2,取决于/依赖。,"[{""en"":""It depends on the weather."",""zh"":""这取决于天气。""}]",3
"动词短语·介词固定搭配",介词固定搭配,wait for,等待,phrase,/weɪt fɔːr/,/weɪt fɔː/,L1,等待。,"[{""en"":""I'm waiting for the bus."",""zh"":""我在等公交车。""}]",4
"动词短语·其他高频固定搭配",其他高频固定搭配,look forward to,期待,phrase,/lʊk ˈfɔːrwərd tuː/,/lʊk ˈfɔːwəd tuː/,L2,期待。,"[{""en"":""I look forward to meeting you."",""zh"":""我期待与你见面。""}]",0
"动词短语·其他高频固定搭配",其他高频固定搭配,take part in,参加,phrase,/teɪk pɑːrt ɪn/,/teɪk pɑːt ɪn/,L2,参加活动。,"[{""en"":""He took part in the competition."",""zh"":""他参加了比赛。""}]",1
"动词短语·其他高频固定搭配",其他高频固定搭配,catch up with,赶上,phrase,/kætʃ ʌp wɪð/,/kætʃ ʌp wɪð/,L2,赶上/叙旧。,"[{""en"":""I need to catch up with my friends."",""zh"":""我需要和老朋友叙叙旧。""}]",2
"动词短语·其他高频固定搭配",其他高频固定搭配,make sure,确保,phrase,/meɪk ʃʊr/,/meɪk ʃʊə/,L1,确保。,"[{""en"":""Make sure you lock the door."",""zh"":""确保锁好门。""}]",3
