scene_title,topic_title,category,text,meaning,difficulty,description,examples_json
日常动词用法：从会认到会用,06 说话：say tell speak talk,说话动词,say something to someone,对某人说某事,L1,say 的重点是说出的内容。,"[{""en"":""She said something kind to me."",""zh"":""她对我说了一些暖心的话。""}]"
日常动词用法：从会认到会用,06 说话：say tell speak talk,说话动词,tell someone the truth,告诉某人真相,L1,tell 后通常直接接接受信息的人。,"[{""en"":""Please tell me the truth."",""zh"":""请告诉我真相。""}]"
日常动词用法：从会认到会用,06 说话：say tell speak talk,说话动词,speak to the manager,和经理谈话,L1,speak to 较正式也可表示单向发言。,"[{""en"":""I need to speak to the manager."",""zh"":""我需要和经理谈谈。""}]"
日常动词用法：从会认到会用,06 说话：say tell speak talk,说话动词,talk about the problem,讨论问题,L1,talk about 强调围绕一个话题交谈。,"[{""en"":""Let's talk about the problem."",""zh"":""我们谈谈这个问题吧。""}]"
日常动词用法：从会认到会用,07 看：look see watch read,视觉动词,look at the screen,看屏幕,L1,look at 表示有意识地把目光转向目标。,"[{""en"":""Look at the screen for a moment."",""zh"":""看一下屏幕。""}]"
日常动词用法：从会认到会用,07 看：look see watch read,视觉动词,see the difference,看出区别,L1,see 强调视觉结果或理解到。,"[{""en"":""Can you see the difference?"",""zh"":""你能看出区别吗？""}]"
日常动词用法：从会认到会用,07 看：look see watch read,视觉动词,watch a movie,看电影,L1,watch 表示持续关注会变化的画面或活动。,"[{""en"":""We watched a movie last night."",""zh"":""我们昨晚看了一部电影。""}]"
日常动词用法：从会认到会用,07 看：look see watch read,视觉动词,look after,照顾,L2,look 与 after 组合后不再表示单纯观看。,"[{""en"":""Can you look after the dog?"",""zh"":""你能照顾这只狗吗？""}]"
日常动词用法：从会认到会用,08 听：hear listen sound,听觉动词,hear a noise,听见声音,L1,hear 表示声音自然进入耳朵的结果。,"[{""en"":""I heard a strange noise outside."",""zh"":""我听见外面有奇怪的声音。""}]"
日常动词用法：从会认到会用,08 听：hear listen sound,听觉动词,listen to me,听我说,L1,listen 表示主动注意且目标前要有 to。,"[{""en"":""Please listen to me carefully."",""zh"":""请认真听我说。""}]"
日常动词用法：从会认到会用,08 听：hear listen sound,听觉动词,sound good,听起来不错,L1,sound 是系动词后接形容词。,"[{""en"":""Your plan sounds good."",""zh"":""你的计划听起来不错。""}]"
日常动词用法：从会认到会用,08 听：hear listen sound,听觉动词,hear from someone,收到某人的消息,L2,hear from 指通过电话或信息获得联系。,"[{""en"":""Have you heard from Mia recently?"",""zh"":""你最近收到 Mia 的消息了吗？""}]"
日常动词用法：从会认到会用,09 来去与到达：go come arrive reach,移动动词,go there,去那里,L1,go 表示离开当前参照点向别处移动。,"[{""en"":""I need to go there tomorrow."",""zh"":""我明天需要去那里。""}]"
日常动词用法：从会认到会用,09 来去与到达：go come arrive reach,移动动词,come here,来这里,L1,come 表示朝说话者或共同参照点移动。,"[{""en"":""Can you come here for a moment?"",""zh"":""你能来这里一下吗？""}]"
日常动词用法：从会认到会用,09 来去与到达：go come arrive reach,移动动词,arrive at the station,到达车站,L1,arrive at 接较小地点而 arrive in 接城市国家。,"[{""en"":""We arrived at the station early."",""zh"":""我们提前到了车站。""}]"
日常动词用法：从会认到会用,09 来去与到达：go come arrive reach,移动动词,reach the hotel,到达酒店,L2,reach 直接接目的地不加 at 或 to。,"[{""en"":""We reached the hotel before dark."",""zh"":""我们天黑前到达了酒店。""}]"
日常动词用法：从会认到会用,10 放置与留下：put set leave,放置动词,put it on the table,把它放桌上,L1,put 通常必须说明物品放到哪里。,"[{""en"":""Put the keys on the table."",""zh"":""把钥匙放在桌上。""}]"
日常动词用法：从会认到会用,10 放置与留下：put set leave,放置动词,set an alarm,设置闹钟,L1,set 常用于设置设备、时间、规则或标准。,"[{""en"":""I set an alarm for seven."",""zh"":""我把闹钟设在七点。""}]"
日常动词用法：从会认到会用,10 放置与留下：put set leave,放置动词,leave it open,让它开着,L2,leave + 宾语 + 补语表示使其保持某状态。,"[{""en"":""Please leave the window open."",""zh"":""请让窗户开着。""}]"
日常动词用法：从会认到会用,10 放置与留下：put set leave,放置动词,leave it behind,把它落下,L2,leave behind 表示离开时没有带走。,"[{""en"":""I left my wallet behind."",""zh"":""我把钱包落下了。""}]"
日常动词用法：从会认到会用,11 找与发现：find look for discover,寻找动词,look for my keys,寻找钥匙,L1,look for 描述寻找的过程。,"[{""en"":""I am looking for my keys."",""zh"":""我正在找钥匙。""}]"
日常动词用法：从会认到会用,11 找与发现：find look for discover,寻找动词,find my keys,找到钥匙,L1,find 描述找到的结果或偶然碰见。,"[{""en"":""I found my keys under the sofa."",""zh"":""我在沙发下找到了钥匙。""}]"
日常动词用法：从会认到会用,11 找与发现：find look for discover,寻找动词,find out why,查明原因,L2,find out 表示通过调查得知信息。,"[{""en"":""We need to find out why it stopped."",""zh"":""我们需要查明它为什么停了。""}]"
日常动词用法：从会认到会用,11 找与发现：find look for discover,寻找动词,discover a new place,发现新地点,L2,discover 强调首次发现原先未知的事物。,"[{""en"":""We discovered a quiet park nearby."",""zh"":""我们发现附近有个安静的公园。""}]"
日常动词用法：从会认到会用,12 学与知道：know learn study teach,学习动词,know the answer,知道答案,L1,know 描述已经拥有知识的状态。,"[{""en"":""Do you know the answer?"",""zh"":""你知道答案吗？""}]"
日常动词用法：从会认到会用,12 学与知道：know learn study teach,学习动词,learn to cook,学会做饭,L1,learn to do 强调获得一项技能。,"[{""en"":""I am learning to cook."",""zh"":""我正在学做饭。""}]"
日常动词用法：从会认到会用,12 学与知道：know learn study teach,学习动词,study English,学习英语,L1,study 强调投入时间系统学习。,"[{""en"":""She studies English every evening."",""zh"":""她每天晚上学习英语。""}]"
日常动词用法：从会认到会用,12 学与知道：know learn study teach,学习动词,teach me how to do it,教我怎么做,L1,teach 后接学习者再接内容或技能。,"[{""en"":""Can you teach me how to use it?"",""zh"":""你能教我怎么用吗？""}]"
日常动词用法：从会认到会用,13 想与决定：think consider decide choose,思考与选择,think about the plan,思考计划,L1,think about 表示花时间考虑具体事物。,"[{""en"":""I need time to think about the plan."",""zh"":""我需要时间考虑这个计划。""}]"
日常动词用法：从会认到会用,13 想与决定：think consider decide choose,思考与选择,think of an idea,想出主意,L2,think of 可表示想到或想出。,"[{""en"":""Can you think of another idea?"",""zh"":""你能想出另一个主意吗？""}]"
日常动词用法：从会认到会用,13 想与决定：think consider decide choose,思考与选择,consider doing it,考虑做这件事,L2,consider 后通常接名词或 V-ing 而不接 to do。,"[{""en"":""We are considering moving closer."",""zh"":""我们正在考虑搬近一点。""}]"
日常动词用法：从会认到会用,13 想与决定：think consider decide choose,思考与选择,decide to do it,决定做这件事,L1,decide to 后接计划采取的行动。,"[{""en"":""I decided to wait one more day."",""zh"":""我决定再等一天。""}]"
日常动词用法：从会认到会用,14 尝试与成功：try manage practice,尝试与练习,try to open it,努力把它打开,L1,try to do 表示努力完成目标。,"[{""en"":""I tried to open the window."",""zh"":""我努力想打开窗户。""}]"
日常动词用法：从会认到会用,14 尝试与成功：try manage practice,尝试与练习,try restarting it,试试重启,L2,try doing 表示把某个办法拿来试验。,"[{""en"":""Try restarting the phone."",""zh"":""试试重启手机。""}]"
日常动词用法：从会认到会用,14 尝试与成功：try manage practice,尝试与练习,manage to finish,设法完成,L2,manage to 表示经过困难最终成功。,"[{""en"":""We managed to finish on time."",""zh"":""我们设法按时完成了。""}]"
日常动词用法：从会认到会用,14 尝试与成功：try manage practice,尝试与练习,practice speaking,练习口语,L1,practice 后接名词或 V-ing。,"[{""en"":""Practice speaking out loud every day."",""zh"":""每天练习大声说。""}]"
日常动词用法：从会认到会用,15 开始继续与停止,活动阶段,start working,开始工作,L1,start 可接 to do 或 V-ing 且多数场景意思接近。,"[{""en"":""I started working at nine."",""zh"":""我九点开始工作。""}]"
日常动词用法：从会认到会用,15 开始继续与停止,活动阶段,keep going,继续前进,L1,keep + V-ing 表示动作持续。,"[{""en"":""Keep going until the traffic light."",""zh"":""继续走到红绿灯。""}]"
日常动词用法：从会认到会用,15 开始继续与停止,活动阶段,stop talking,停止说话,L1,stop doing 表示终止当前活动。,"[{""en"":""They stopped talking when I entered."",""zh"":""我进去时他们停止了交谈。""}]"
日常动词用法：从会认到会用,15 开始继续与停止,活动阶段,stop to rest,停下来休息,L2,stop to do 表示停下原来的事去做另一件事。,"[{""en"":""We stopped to rest for ten minutes."",""zh"":""我们停下来休息了十分钟。""}]"
日常动词用法：从会认到会用,16 请求等待与支付：ask wait pay apply,动词与介词,ask for help,寻求帮助,L1,ask for 后接想获得的事物。,"[{""en"":""Don't be afraid to ask for help."",""zh"":""不要害怕寻求帮助。""}]"
日常动词用法：从会认到会用,16 请求等待与支付：ask wait pay apply,动词与介词,wait for the bus,等待公交车,L1,wait 接等待对象时需要 for。,"[{""en"":""We are waiting for the bus."",""zh"":""我们正在等公交车。""}]"
日常动词用法：从会认到会用,16 请求等待与支付：ask wait pay apply,动词与介词,pay for the meal,支付餐费,L1,pay for 后接购买的东西而 pay 人表示向某人付款。,"[{""en"":""Let me pay for the meal."",""zh"":""这顿饭让我来付。""}]"
日常动词用法：从会认到会用,16 请求等待与支付：ask wait pay apply,动词与介词,apply for a job,申请工作,L2,apply for 接申请目标而 apply to 接机构。,"[{""en"":""She applied for a job at the hotel."",""zh"":""她申请了酒店的一份工作。""}]"
日常动词用法：从会认到会用,17 关系与处理：care depend deal belong,关系动词,care about the result,在意结果,L2,care about 表示认为某事重要并在意。,"[{""en"":""I care about the result."",""zh"":""我在意结果。""}]"
日常动词用法：从会认到会用,17 关系与处理：care depend deal belong,关系动词,depend on the weather,取决于天气,L1,depend 后接决定结果的条件时使用 on。,"[{""en"":""The trip depends on the weather."",""zh"":""旅行取决于天气。""}]"
日常动词用法：从会认到会用,17 关系与处理：care depend deal belong,关系动词,deal with a problem,处理问题,L2,deal with 表示采取行动应对人或问题。,"[{""en"":""We need to deal with this problem today."",""zh"":""我们今天需要处理这个问题。""}]"
日常动词用法：从会认到会用,17 关系与处理：care depend deal belong,关系动词,belong to me,属于我,L1,belong to 表示归属且通常不用进行时。,"[{""en"":""This bag belongs to me."",""zh"":""这个包属于我。""}]"
日常动词用法：从会认到会用,18 高频短语动词综合,短语动词,turn it on,把它打开,L1,代词宾语必须放在可分短语动词中间。,"[{""en"":""Turn it on and wait a moment."",""zh"":""把它打开然后等一下。""}]"
日常动词用法：从会认到会用,18 高频短语动词综合,短语动词,pick it up,把它拿起来或接它,L1,pick up 可表示拿起、接人或接听电话。,"[{""en"":""I'll pick you up at six."",""zh"":""我六点来接你。""}]"
日常动词用法：从会认到会用,18 高频短语动词综合,短语动词,run out of,用完,L2,不可分短语后接已经耗尽的物品。,"[{""en"":""We ran out of coffee."",""zh"":""我们的咖啡用完了。""}]"
日常动词用法：从会认到会用,18 高频短语动词综合,短语动词,work it out,想出办法或解决,L2,work out 可表示解决、算出或锻炼。,"[{""en"":""Don't worry. We'll work it out."",""zh"":""别担心，我们会解决的。""}]"
