scene_title,topic_title,category,text,meaning,difficulty,description,examples_json
"校园·社团活动",参加社团活动,参加社团活动,When is the next meeting?,下次活动是什么时候？,L1,询问活动安排。,"[{""en"":""When is the next meeting? I'd like to come."",""zh"":""下次活动是什么时候？我想来。""}]"
"校园·社团活动",参加社团活动,参加社团活动,Can I bring a friend?,能带朋友来吗？,L1,问能否带非会员参加活动。,"[{""en"":""Can I bring a friend to the next meeting?"",""zh"":""我能带朋友来参加下次活动吗？""}]"
"校园·食堂就餐",点餐,点餐,I'll have the... please.,我要一份...谢谢。,L1,在食堂点餐。rice / noodles / chicken。,"[{""en"":""I'll have the chicken with rice, please."",""zh"":""我要一份鸡肉饭。""}]"
"校园·食堂就餐",点餐,点餐,How much is this set meal?,这个套餐多少钱？,L1,问价格。,"[{""en"":""How much is this set meal?"",""zh"":""这个套餐多少钱？""}]"
"校园·食堂就餐",询问菜品,询问菜品,What's today's special?,今日特供是什么？,L1,问今日特色菜。,"[{""en"":""What's today's special? I'd like to try it."",""zh"":""今日特供是什么？我想试试。""}]"
"校园·食堂就餐",询问菜品,询问菜品,Does this contain...?,这个含有...吗？,L2,询问食材成分。meat / nuts / dairy。,"[{""en"":""Does this dish contain any nuts or dairy?"",""zh"":""这道菜含有坚果或乳制品吗？""}]"
"校园·食堂就餐",餐卡充值,餐卡充值,I'd like to top up my meal card.,我想充值餐卡。,L1,充值餐卡。top up = 充值。,"[{""en"":""I'd like to top up my meal card with 50 dollars."",""zh"":""我想给餐卡充值50美元。""}]"
"校园·食堂就餐",餐卡充值,餐卡充值,What's my current balance?,我卡上还有多少钱？,L1,查询余额。balance = 余额。,"[{""en"":""Can you check my current balance?"",""zh"":""能查一下我卡上的余额吗？""}]"
"校园·选课咨询",咨询课程,咨询课程,Can you tell me about this course?,能给我介绍一下这门课吗？,L2,了解课程基本信息。内容、学分、老师。,"[{""en"":""Can you tell me about this course? What topics does it cover?"",""zh"":""能给我介绍一下这门课吗？覆盖哪些主题？""}]"
"校园·选课咨询",咨询课程,咨询课程,How is this course assessed?,这门课怎么考核？,L2,了解考核方式。exam / essay / project。,"[{""en"":""How is this course assessed? Is it exam or coursework?"",""zh"":""这门课怎么考核？考试还是作业？""}]"
"校园·选课咨询",选课操作,选课操作,How do I register for this course?,怎么注册这门课？,L2,问选课操作流程。register / sign up / enroll。,"[{""en"":""How do I register for this course online?"",""zh"":""我怎样在网上注册这门课？""}]"
"校园·选课咨询",选课操作,选课操作,When does registration open?,什么时候开始选课？,L2,问选课开始时间。registration period = 选课期。,"[{""en"":""When does registration open for next semester?"",""zh"":""下学期的选课什么时候开始？""}]"
"校园·选课咨询",退课调整,退课调整,I'd like to drop this course.,我想退这门课。,L2,退课的标准表达。drop / withdraw。,"[{""en"":""I'd like to drop this course. What's the deadline?"",""zh"":""我想退这门课，截止日期是什么时候？""}]"
"校园·选课咨询",退课调整,退课调整,Can I switch to another section?,我能换到另一个班吗？,L2,换班/换 section。,"[{""en"":""Can I switch to the afternoon section instead?"",""zh"":""我能换到下午的班吗？""}]"
