scene_title,topic_title,category,text,meaning,difficulty,description,examples_json
"副词·程度副词",程度副词,程度副词,I completely agree with your point.,我完全同意你的观点。,L2,用completely表达完全同意。,"[{""en"":""I completely forgot about the meeting."",""zh"":""我完全忘了会议。""}]"
"副词·程度副词",程度副词,程度副词,That's totally different from what I thought.,这跟我想的完全不一样。,L2,用totally表达完全不同。,"[{""en"":""That's totally unacceptable."",""zh"":""这完全不可接受。""}]"
"副词·程度副词",程度副词,程度副词,I highly recommend this restaurant.,我强烈推荐这家餐厅。,L2,用highly表达高度推荐。,"[{""en"":""I highly doubt that."",""zh"":""我非常怀疑。""}]"
"副词·程度副词",程度副词,程度副词,I'm deeply grateful for your help.,我深深感激你的帮助。,L2,用deeply表达深深的情感。,"[{""en"":""I'm deeply sorry for the mistake."",""zh"":""我对这个错误深感抱歉。""}]"
"副词·方式副词",方式副词,方式副词,Please read the instructions carefully.,请仔细阅读说明。,L2,用carefully表达仔细方式。,"[{""en"":""Drive carefully on the highway."",""zh"":""在高速上小心驾驶。""}]"
"副词·方式副词",方式副词,方式副词,She solved the problem easily.,她轻松地解决了问题。,L2,用easily表达轻松完成。,"[{""en"":""He easily won the race."",""zh"":""他轻松赢得了比赛。""}]"
"副词·方式副词",方式副词,方式副词,He spoke softly to avoid waking the baby.,他轻声说话以免吵醒宝宝。,L2,用softly表达轻柔方式。,"[{""en"":""She smiled softly at him."",""zh"":""她对他温柔地笑了笑。""}]"
"副词·方式副词",方式副词,方式副词,You should ask politely if you need help.,需要帮助时你应该礼貌地请求。,L2,用politely表达礼貌方式。,"[{""en"":""He politely declined the offer."",""zh"":""他礼貌地拒绝了邀请。""}]"
"副词·方式副词",方式副词,方式副词,Please wait patiently for your turn.,请耐心等待轮到你。,L2,用patiently表达耐心方式。,"[{""en"":""She waited patiently in line."",""zh"":""她耐心地排队等候。""}]"
"副词·方式副词",方式副词,方式副词,Write your name neatly on the form.,在表格上工整地写下名字。,L2,用neatly表达工整方式。,"[{""en"":""Please write neatly."",""zh"":""请工整地书写。""}]"
"副词·方式副词",方式副词,方式副词,Make sure you do the job properly.,确保你把工作做好。,L2,用properly表达恰当方式。,"[{""en"":""The car isn't working properly."",""zh"":""这车没正常工作。""}]"
"副词·方式副词",方式副词,方式副词,The dress fits you perfectly.,这条裙子你穿非常合身。,L2,用perfectly表达完美程度。,"[{""en"":""The weather is perfectly nice."",""zh"":""天气非常好。""}]"
"副词·方式副词",方式副词,方式副词,You should hold the baby gently.,你应该轻轻抱着宝宝。,L2,用gently表达温柔方式。,"[{""en"":""She gently closed the door."",""zh"":""她轻轻地关上了门。""}]"
"副词·方式副词",方式副词,方式副词,I passed the driving test successfully.,我成功通过了驾照考试。,L2,用successfully表达成功完成。,"[{""en"":""The team successfully launched the product."",""zh"":""团队成功推出了产品。""}]"
"副词·方式副词",方式副词,方式副词,Everything went smoothly during the event.,活动期间一切顺利。,L2,用smoothly表达顺利进行。,"[{""en"":""The meeting went smoothly."",""zh"":""会议进行得很顺利。""}]"
"副词·评论副词",评论副词,评论副词,Luckily no one was hurt in the accident.,幸运的是事故中没人受伤。,L2,用luckily表达幸运。,"[{""en"":""Luckily I brought an umbrella."",""zh"":""幸运的是我带了伞。""}]"
"副词·评论副词",评论副词,评论副词,Unfortunately the store was already closed.,不幸的是商店已经关门了。,L2,用unfortunately表达遗憾。,"[{""en"":""Unfortunately I missed the bus."",""zh"":""不幸的是我错过了公交。""}]"
"副词·评论副词",评论副词,评论副词,Fortunately I had an extra key.,幸好我还有一把备用钥匙。,L2,用fortunately表达幸运。,"[{""en"":""Fortunately nobody got hurt."",""zh"":""所幸没人受伤。""}]"
"副词·评论副词",评论副词,评论副词,Hopefully the weather will be nice tomorrow.,希望明天天气好。,L2,用hopefully表达希望。,"[{""en"":""Hopefully we'll arrive on time."",""zh"":""希望我们能准时到。""}]"
"副词·评论副词",评论副词,评论副词,Frankly I don't really care about the details.,坦白说我并不在乎细节。,L2,用frankly表达坦诚态度。,"[{""en"":""Frankly it's not my problem."",""zh"":""坦白说这不是我的问题。""}]"
"副词·评论副词",评论副词,评论副词,Honestly that's the best meal I've had all week.,老实说这是我这周吃过最好的一顿。,L2,用honestly表达真诚。,"[{""en"":""Honestly I don't know."",""zh"":""老实说我不知道。""}]"
"副词·评论副词",评论副词,评论副词,Seriously you should consider his advice.,说真的你应该考虑他的建议。,L2,用seriously表达认真态度。,"[{""en"":""Seriously you need to be more careful."",""zh"":""说真的你需要更小心。""}]"
"副词·评论副词",评论副词,评论副词,Clearly he made a mistake somewhere.,显然是他在某处出了错。,L2,用clearly表达明显判断。,"[{""en"":""Clearly they don't understand."",""zh"":""显然他们不理解。""}]"
"副词·评论副词",评论副词,评论副词,Obviously she was lying about her age.,显然她在年龄上撒了谎。,L2,用obviously表达明显事实。,"[{""en"":""Obviously he forgot the appointment."",""zh"":""显然他忘了约会。""}]"
"副词·评论副词",评论副词,评论副词,Naturally I said yes to the invitation.,我自然答应了邀请。,L2,用naturally表达理所当然。,"[{""en"":""Naturally she was upset."",""zh"":""她自然很不高兴。""}]"
"副词·评论副词",评论副词,评论副词,Surprisingly the team lost the game.,令人惊讶的是球队输了比赛。,L2,用surprisingly表达意外。,"[{""en"":""Surprisingly the test was easy."",""zh"":""令人惊讶的是考试很简单。""}]"
"副词·评论副词",评论副词,评论副词,More importantly we need to stay safe.,更重要的是我们需要保证安全。,L2,用importantly表达强调重点。,"[{""en"":""More importantly we must finish on time."",""zh"":""更重要的是我们必须按时完成。""}]"
"副词·评论副词",评论副词,评论副词,Sadly she didn't get the job.,遗憾的是她没得到那份工作。,L2,用sadly表达遗憾。,"[{""en"":""Sadly the event was canceled."",""zh"":""遗憾的是活动取消了。""}]"
"副词·地点副词",地点副词,地点副词,I've been looking everywhere for my keys.,我到处找我的钥匙。,L2,用everywhere表达全部范围。,"[{""en"":""I've searched everywhere for my phone."",""zh"":""我到处找了手机。""}]"
"副词·地点副词",地点副词,地点副词,There's nowhere to park around here.,这儿附近没地方停车。,L2,用nowhere表达无处。,"[{""en"":""There's nowhere to sit."",""zh"":""没地方坐。""}]"
"副词·地点副词",地点副词,地点副词,The meeting is upstairs on the third floor.,会议在楼上三层。,L2,用upstairs表达楼上方位。,"[{""en"":""My office is upstairs."",""zh"":""我的办公室在楼上。""}]"
"副词·地点副词",地点副词,地点副词,She's waiting downstairs in the lobby.,她在楼下大厅等着。,L2,用downstairs表达楼下方位。,"[{""en"":""I'll meet you downstairs."",""zh"":""我在楼下等你。""}]"
"副词·地点副词",地点副词,地点副词,It's raining let's go inside.,下雨了我们进去吧。,L2,用inside表达向里面。,"[{""en"":""Come inside it's warm."",""zh"":""进来吧，里面暖和。""}]"
"副词·地点副词",地点副词,地点副词,The kids are playing outside in the yard.,孩子们在院子里玩。,L2,用outside表达在外面。,"[{""en"":""It's too cold to play outside."",""zh"":""太冷了不能在外面玩。""}]"
"副词·地点副词",地点副词,地点副词,She's always wanted to study abroad.,她一直想出国留学。,L2,用abroad表达在国外。,"[{""en"":""He went abroad for work."",""zh"":""他出国工作了。""}]"
"副词·地点副词",地点副词,地点副词,I can't find my phone anywhere.,我哪儿都找不到我的手机。,L2,用anywhere表达任何地方(否定)。,"[{""en"":""I can't find my keys anywhere."",""zh"":""我哪儿都找不到钥匙。""}]"
"副词·地点副词",地点副词,地点副词,Let's go somewhere quiet to talk.,我们去个安静的地方说话。,L2,用somewhere表达某处。,"[{""en"":""Let's find somewhere to eat."",""zh"":""我们找个地方吃饭吧。""}]"
"副词·地点副词",地点副词,地点副词,Is there a grocery store nearby?,附近有杂货店吗？,L2,用nearby表达在附近。,"[{""en"":""Is there a bank nearby?"",""zh"":""附近有银行吗？""}]"
"副词·时间副词",时间副词,时间副词,I'll be there soon just wait a moment.,我马上到——稍等一下。,L2,用soon表达即将发生。,"[{""en"":""I'll finish soon."",""zh"":""我马上就好。""}]"
"副词·时间副词",时间副词,时间副词,I recently started learning Spanish.,我最近开始学西班牙语了。,L2,用recently表达不久前。,"[{""en"":""I recently bought a new car."",""zh"":""我最近买了辆新车。""}]"
"副词·时间副词",时间副词,时间副词,Please come immediately it's urgent.,请立刻过来——很紧急。,L2,用immediately表达立刻。,"[{""en"":""Please reply immediately."",""zh"":""请立即回复。""}]"
"副词·时间副词",时间副词,时间副词,She finally passed the driving test.,她终于通过了驾照考试。,L2,用finally表达经过努力终于。,"[{""en"":""I finally finished the report."",""zh"":""我终于写完了报告。""}]"
"副词·时间副词",时间副词,时间副词,I haven't been feeling well lately.,我最近一直感觉不太舒服。,L2,用lately表达近来。,"[{""en"":""She's been busy lately."",""zh"":""她最近很忙。""}]"
"副词·时间副词",时间副词,时间副词,I'm currently working on a new project.,我目前在做一个新项目。,L2,用currently表达目前。,"[{""en"":""He's currently studying abroad."",""zh"":""他目前在海外留学。""}]"
"副词·时间副词",时间副词,时间副词,I previously worked at a marketing firm.,我之前在一家营销公司工作。,L2,用previously表达之前。,"[{""en"":""I previously lived in New York."",""zh"":""我之前住在纽约。""}]"
"副词·时间副词",时间副词,时间副词,Meanwhile let's focus on what we can do.,与此同时我们先关注能做什么。,L2,用meanwhile表达同时。,"[{""en"":""Meanwhile the sun was shining outside."",""zh"":""与此同时外面阳光明媚。""}]"
"副词·时间副词",时间副词,时间副词,The message was sent instantly.,消息瞬间就发出去了。,L2,用instantly表达瞬间。,"[{""en"":""The news spread instantly."",""zh"":""消息瞬间传开了。""}]"
"副词·时间副词",时间副词,时间副词,I'll get around to it eventually.,我最终会处理的。,L2,用eventually表达最终结果。,"[{""en"":""Eventually they found the solution."",""zh"":""最终他们找到了解决方案。""}]"
