scene_title,topic_title,category,text,meaning,difficulty,description,examples_json
副词与状语,方式与评论副词,方式与评论副词,Luckily... / Frankly...,幸运的是... / 坦诚说...,L2,评论副词放在句首修饰全句。,"[{""en"":""Luckily, I had my umbrella with me."",""zh"":""幸运的是我带了伞。""}]"
时间表达法,时间介词与连词,时间介词与连词,The meeting is on...,会议在(具体某天),L1,on + 具体日期/星期。,"[{""en"":""The meeting is on Monday afternoon."",""zh"":""会议在周一下午。""}]"
时间表达法,时间介词与连词,时间介词与连词,I was born in...,我出生在(年月),L1,in + 月份/年份/季节。,"[{""en"":""I was born in March 1998."",""zh"":""我出生在1998年3月。""}]"
时间表达法,时间介词与连词,时间介词与连词,The class starts at...,课程在(具体时间)开始,L1,at + 具体钟表时间。,"[{""en"":""The class starts at 9 o'clock."",""zh"":""课程在9点开始。""}]"
时间表达法,时间从句描述,时间从句描述,While I was..., I...,当我在...时，我...,L2,while引导的时间从句表示同时发生。,"[{""en"":""While I was cooking, I listened to music."",""zh"":""我做饭时听音乐。""}]"
时间表达法,时间从句描述,时间从句描述,After I..., I...,在...之后我...,L1,after引导时间从句表示先后。,"[{""en"":""After I finished work, I went home."",""zh"":""下班后我回家了。""}]"
时间表达法,时间从句描述,时间从句描述,I... before I...,我在...之前...,L1,before引导时间从句表示之前。,"[{""en"":""I always check my email before I leave the office."",""zh"":":"我离开办公室前总是检查邮件。""}]"
方位与位置表达,方位介词,方位介词,The... is in/on/at...,...在...,L1,方位介词的基本用法。,"[{""en"":""The cat is on the sofa."",""zh"":""猫在沙发上。""}]"
方位与位置表达,方位介词,方位介词,The... is next to / behind / under...,...在...旁边/后面/下面,L1,表示相对位置。,"[{""en"":""The bank is next to the supermarket."",""zh"":""银行在超市旁边。""}]"
方位与位置表达,描述位置与路线,描述位置与路线,Go straight until you see...,直走直到你看到...,L1,指路的基本句型。,"[{""en"":""Go straight until you see the traffic lights."",""zh"":""直走直到你看到红绿灯。""}]"
方位与位置表达,描述位置与路线,描述位置与路线,Turn left / right at...,在...左转/右转,L1,指路的转弯指令。,"[{""en"":""Turn left at the corner and you'll see the hotel."",""zh"":""在角落左转你就会看到酒店。""}]"
方位与位置表达,描述位置与路线,描述位置与路线,It's on the corner / at the end of the street.,它在转角处/在街道尽头。,L1,描述地标位置。,"[{""en"":""The post office is at the end of the street."",""zh"":""邮局在街道尽头。""}]"
