scene_title,topic_title,category,text,meaning,difficulty,description,examples_json
动词短语·IN/OVER/BACK 篇,IN/OVER/BACK 基础短语,IN/OVER/BACK 基础短语,I'll call you back.,我会回电话给你。,L1,承诺稍后回电。,"[{""en"":""I'm busy now. I'll call you back later."",""zh"":""我现在忙，稍后回你电话。""}]"
动词短语·IN/OVER/BACK 篇,IN/OVER/BACK 在对话中,IN/OVER/BACK 在对话中,I'll get back to you.,我很快回复你。,L1,表示稍后答复。,"[{""en"":""I need to check. I'll get back to you."",""zh"":""我需要查一下，很快回复你。""}]"
动词短语·IN/OVER/BACK 篇,IN/OVER/BACK 在对话中,IN/OVER/BACK 在对话中,Let me think it over.,让我考虑一下。,L2,表示需要时间考虑。,"[{""en"":""Let me think it over before I decide."",""zh"":""让我考虑一下再做决定。""}]"
动词短语·MAKE/TAKE/HAVE/DO,MAKE/TAKE/HAVE/DO基础搭配,MAKE/TAKE/HAVE/DO基础搭配,I need to make a decision.,我需要做个决定。,L2,表达需要做出决定。,"[{""en"":""I need to make a decision by Friday."",""zh"":""我需要在周五前做个决定。""}]"
动词短语·MAKE/TAKE/HAVE/DO,MAKE/TAKE/HAVE/DO基础搭配,MAKE/TAKE/HAVE/DO基础搭配,She takes care of her family.,她照顾她的家人。,L2,描述照顾他人。,"[{""en"":""She takes care of her parents."",""zh"":""她照顾她的父母。""}]"
动词短语·MAKE/TAKE/HAVE/DO,MAKE/TAKE/HAVE/DO基础搭配,MAKE/TAKE/HAVE/DO基础搭配,Have a look at this!,看看这个！,L1,请对方看某物。,"[{""en"":""Have a look at my new phone!"",""zh"":""看看我的新手机！""}]"
动词短语·MAKE/TAKE/HAVE/DO,MAKE/TAKE/HAVE/DO基础搭配,MAKE/TAKE/HAVE/DO基础搭配,They do business overseas.,他们在海外做生意。,L2,描述商业活动。,"[{""en"":""They do business with European clients."",""zh"":""他们和欧洲客户做生意。""}]"
动词短语·GET/KEEP/SET/COME,GET/KEEP/SET/COME基础搭配,GET/KEEP/SET/COME基础搭配,Get ready for the exam!,为考试做好准备！,L1,提醒做好准备。,"[{""en"":""Get ready for the exam next week."",""zh"":""为下周的考试做好准备。""}]"
动词短语·GET/KEEP/SET/COME,GET/KEEP/SET/COME基础搭配,GET/KEEP/SET/COME基础搭配,Keep in touch with me.,和我保持联系。,L2,分别时希望保持联系。,"[{""en"":""Keep in touch after you graduate."",""zh"":""毕业后保持联系。""}]"
动词短语·GET/KEEP/SET/COME,GET/KEEP/SET/COME基础搭配,GET/KEEP/SET/COME基础搭配,Her dream finally came true.,她的梦想终于实现了。,L2,描述梦想实现。,"[{""en"":""Her dream of becoming a singer came true."",""zh"":""她当歌手的梦想实现了。""}]"
动词短语·GET/KEEP/SET/COME,GET/KEEP/SET/COME基础搭配,GET/KEEP/SET/COME基础搭配,We need to set up a system.,我们需要建立一套系统。,L2,表达需要建立某物。,"[{""en"":""We need to set up a filing system."",""zh"":""我们需要建立一套归档系统。""}]"
"动词短语·介词固定搭配",介词固定搭配基础,介词固定搭配基础,I'm interested in music.,我对音乐感兴趣。,L2,表达兴趣。,"[{""en"":""I'm interested in learning English."",""zh"":""我对学英语感兴趣。""}]"
"动词短语·介词固定搭配",介词固定搭配基础,介词固定搭配基础,She is good at math.,她擅长数学。,L1,描述擅长某事。,"[{""en"":""She is good at solving problems."",""zh"":""她擅长解决问题。""}]"
"动词短语·介词固定搭配",介词固定搭配基础,介词固定搭配基础,I'm afraid of heights.,我恐高。,L1,表达恐惧。,"[{""en"":""I'm afraid of flying."",""zh"":""我怕坐飞机。""}]"
"动词短语·介词固定搭配",介词固定搭配基础,介词固定搭配基础,It depends on the situation.,这取决于情况。,L2,表达视情况而定。,"[{""en"":""The price depends on the season."",""zh"":""价格取决于季节。""}]"
"动词短语·介词固定搭配",介词固定搭配基础,介词固定搭配基础,Please wait for me.,请等等我。,L1,请求等待。,"[{""en"":""Please wait for me at the entrance."",""zh"":""请在入口处等我。""}]"
"动词短语·其他高频固定搭配",其他高频固定搭配,其他高频固定搭配,I look forward to your reply.,期待你的回复。,L2,表达期待。,"[{""en"":""I look forward to hearing from you."",""zh"":""期待你的回复。""}]"
"动词短语·其他高频固定搭配",其他高频固定搭配,其他高频固定搭配,He took part in the contest.,他参加了比赛。,L2,描述参与活动。,"[{""en"":""He took part in the speech contest."",""zh"":""他参加了演讲比赛。""}]"
"动词短语·其他高频固定搭配",其他高频固定搭配,其他高频固定搭配,I need to catch up with news.,我需要了解最新消息。,L2,表达追赶进度。,"[{""en"":""I need to catch up with the latest news."",""zh"":""我需要了解最新消息。""}]"
"动词短语·其他高频固定搭配",其他高频固定搭配,其他高频固定搭配,Make sure you lock the door.,确保你锁好门。,L1,提醒确保某事。,"[{""en"":""Make sure you turn off the lights."",""zh"":""确保关灯。""}]"
